movieInfo,intro,url,title,star,quote
导演:布莱恩·辛格BryanSinger   主演:史蒂芬·鲍德温StephenBaldwin/...;1995 / 德国美国 / 剧情犯罪悬疑惊悚;;,"
                                　　美国加州的圣佩雷罗港一艘货轮爆炸，死亡27人，9000万美元失踪。事故发生以后，联邦调查局探员白基奇在医院等待昏迷不醒的幸存者；海关特派员大卫（查兹•帕明特里 饰）则对另外一名拿到特赦令的幸存者金特（凯文•史派西 饰）进行了审问。
                                    ",https://movie.douban.com/subject/1292214/,非常嫌疑犯 / The Usual Suspects / 刺激惊爆点(台)  /  普通嫌疑犯,8,我不信仰上帝，但我敬畏上帝。
导演:是枝裕和HirokazuKoreeda   主演:柳乐优弥YûyaYagira/北浦爱...;2004 / 日本 / 剧情;;,,https://movie.douban.com/subject/1292337/,无人知晓 / 誰も知らない / 谁知赤子心  /  无人知晓的夏日清晨,9,我的平常生活就是他人的幸福。
导演:AndyWachowski/LarryWachowski   主演:KeanuReeves/LaurenceF...;2003 / 美国澳大利亚 / 动作科幻;;,"
                                　　第二集中，尼奥（基努·里维斯 Keanu Reeves 饰）没有能从内部摧毁“母体”，他的身体在真实世界的飞船上陷于昏迷，思想却被困在介于“母体”和真实世界的中间地带，这个地方由“火车人”控制。墨菲斯（劳伦斯·菲什伯恩 Laurence Fishburne 饰）和崔妮蒂（凯瑞-安·莫斯 Carrie-Anne Moss 饰）等人知道了尼奥的情况，在守护天使的带领下， 找到了“火车人”的控制者梅罗纹奇，经过一番激斗，将尼奥救了出来。
                                    ",https://movie.douban.com/subject/1302467/,黑客帝国3：矩阵革命 / The Matrix Revolutions / 骇客任务完结篇：最后战役  /  廿二世纪杀人网络3：惊变世纪,8,不得不说，《黑客帝国》系列是商业片与科幻、哲学完美结合的典范。
导演:理查德·沙因克曼RichardSchenkman   主演:大卫·李·史密斯David...;2007 / 美国 / 剧情科幻;;,,https://movie.douban.com/subject/2300586/,这个男人来自地球 / The Man from Earth / 地球不死人(港)  /  这个人来自洞穴,8,科幻真正的魅力不是视觉效果能取代的。 
导演:李惠民RaymondLee   主演:张曼玉MaggieCheung/林青霞Brigitte...;1992 / 香港中国大陆 / 剧情动作武侠古装;;,,https://movie.douban.com/subject/1292287/,新龙门客栈 / 新龍門客棧 / New Dragon Gate Inn,8,嬉笑怒骂，调风动月。
导演:莫腾·泰杜姆MortenTyldum   主演:本尼迪克特·康伯巴奇BenedictC...;2014 / 英国美国 / 剧情传记战争同性;;,,https://movie.douban.com/subject/10463953/,模仿游戏 / The Imitation Game / 解码游戏(港)  /  模拟游戏,8,他给机器起名“克里斯托弗”，因为这是他初恋的名字。
导演:迈克尔·贝MichaelBay   主演:肖恩·康纳利SeanConnery/尼古拉...;1996 / 美国 / 动作冒险;;,,https://movie.douban.com/subject/1292728/,勇闯夺命岛 / The Rock / 石破天惊  /  绝地任务,8,类型片的极致。 
导演:邓肯·琼斯DuncanJones   主演:杰克·吉伦哈尔JakeGyllenhaal/...;2011 / 美国加拿大 / 科幻悬疑惊悚;;,"
                                　　在阿富汗执行任务的美国空军飞行员科特史蒂文斯上尉（杰克·吉伦哈尔 Jake Gyllenhaal 饰）突然惊醒，发现自己在一辆高速行驶的列车上，而他的身边坐着一个素不相识的女子克里斯蒂安（米歇尔·莫娜汉 Michelle Monaghan 饰）正在与自己讲话。科尔不知自己为什么会在这辆车上，而且他发现自己居然是以另一个人的身份存在，正当他迷惑不解的时候，列车上忽然发生爆炸……
                                    ",https://movie.douban.com/subject/3075287/,源代码 / Source Code / 启动原始码(台)  /  危机解密(港),8,邓肯·琼斯继《月球》之后再度奉献出一部精彩绝伦的科幻佳作。
导演:詹姆斯·卡梅隆JamesCameron   主演:阿诺·施瓦辛格ArnoldSchwarz...;1991 / 美国法国 / 动作科幻;;,,https://movie.douban.com/subject/1291844/,终结者2：审判日 / Terminator 2: Judgment Day / 终结者2  /  终结者2：末日审判,8,少见的超越首部的续集，动作片中的经典。
导演:FrankDarabont   主演:汤姆·汉克斯TomHanks/大卫·摩斯DavidM...;1999 / 美国 / 犯罪剧情奇幻悬疑;;,,https://movie.douban.com/subject/1300374/,绿里奇迹 / The Green Mile / 绿色奇迹(台)  /  绿色英里,8,天使暂时离开。
导演:雷德利·斯科特RidleyScott   主演:吉娜·戴维斯GeenaDavis/苏...;1991 / 美国法国 / 犯罪剧情惊悚;;,,https://movie.douban.com/subject/1291992/,末路狂花 / Thelma & Louise / 塞尔玛与路易丝  /  末路狂花,8,没有了退路，只好飞向自由。
导演:昆汀·塔伦蒂诺QuentinTarantino   主演:杰米·福克斯JamieFoxx/...;2012 / 美国 / 剧情动作西部冒险;;,"
                                　　1858年，美国南北战争前两年。德国赏金猎人金·舒尔茨（克里斯托弗·瓦尔兹 Christoph Waltz饰）从贩奴商人手中买下黑奴姜戈（杰米·福克斯 Jamie Foxx饰），让其重获自由。舒尔茨实则是要把姜戈培养成无法无天的赏金猎人，为其缉拿各种通缉犯以换取报酬。姜 戈的唯一条件是：从暴虐的糖果庄园主卡尔文·坎迪（莱昂纳多·迪卡普里奥 Leonardo DiCaprio饰）手中解救出自己的妻子布鲁姆希尔达（凯丽·华盛顿 Kerry Washington饰）。本片是昆汀向1966年由塞吉奥·考布西执导的经典意大利西部片《迪亚戈》的致敬之作。
                                    ",https://movie.douban.com/subject/6307447/,被解救的姜戈 / Django Unchained / 被解放的姜戈  /  决杀令(台),8,热血沸腾，那个低俗、性感的无耻混蛋又来了。
导演:梅尔·吉布森MelGibson   主演:安德鲁·加菲尔德AndrewGarfield/...;2016 / 美国澳大利亚 / 剧情传记历史战争;;,,https://movie.douban.com/subject/26325320/,血战钢锯岭 / Hacksaw Ridge / 钢锯岭  /  钢铁英雄(台),8,优秀的战争片不会美化战场，不会粉饰死亡，不会矮化敌人，不会无视常识，最重要的，不会宣扬战争。
导演:让-马克·瓦雷Jean-MarcVallée   主演:马修·麦康纳MatthewMcCon...;2013 / 美国 / 剧情传记同性;;,"
                                　　1986年美国达拉斯市，恐同的德州电工罗恩·伍德鲁夫（马修·麦康纳 Matthew McConaughey 饰）发现自己患上“同志病”——艾滋，生命只剩30天。他使用的AZT（叠氮胸苷）是当时美国药管局唯一批准面市的抗艾药物，但毒性极大。为了活下去，罗恩开始研究各种抗艾 处方和替代疗法，甚至走私来自世界各地未经批准的药物。在医生萨克斯（詹妮弗·加纳 Jennifer Garner 饰）和异装癖同性恋雷蒙（杰瑞德·莱托 Jared Leto 饰）的帮助下，罗恩开始成立了一个叫做“达拉斯买家俱乐部”的地下组织，为艾滋病人提供更多“非常规疗法”，很多患病的男同性恋亦求助于他。他的举动自然受到了药管局和药商的阻挠和施压。罗恩最终在1992年9月去世，离他被告知只剩30天可活已经过去了2557天。在这近7年时间里，他坚持不懈的与病魔、与药管局及制药商进行艰苦的斗争，享受真正活过的人生......
                                    ",https://movie.douban.com/subject/1793929/,达拉斯买家俱乐部 / Dallas Buyers Club / 续命枭雄(港)  /  药命俱乐部(台),8,Jared Leto的腿比女人还美！
导演:达伦·阿伦诺夫斯基DarrenAronofsky   主演:艾伦·伯斯汀EllenBur...;2000 / 美国 / 剧情;;,,https://movie.douban.com/subject/1292270/,梦之安魂曲 / Requiem for a Dream / 噩梦挽歌(台)  /  迷上瘾(港),8,一场没有春天的噩梦。
导演:卢卡·圭达尼诺LucaGuadagnino   主演:蒂莫西·柴勒梅德Timothée...;2017 / 意大利法国巴西美国 / 剧情爱情同性;;,,https://movie.douban.com/subject/26799731/,请以你的名字呼唤我 / Call Me by Your Name / 以你的名字呼唤我(港 / 台) ,8,沉醉在电影的情感和视听氛围中无法自拔。
导演:克里斯托弗·史密斯ChristopherSmith   主演:梅利莎·乔治Melissa...;2009 / 英国澳大利亚 / 剧情悬疑惊悚;;,,https://movie.douban.com/subject/3011051/,恐怖游轮 / Triangle / 汪洋血迷宮(台)  /  轮回三角,8,不要企图在重复中寻找已经失去的爱。
导演:阿米尔·汗AamirKhan   主演:达席尔·萨法瑞DarsheelSafary/阿...;2007 / 印度 / 剧情儿童家庭;;,,https://movie.douban.com/subject/2363506/,地球上的星星 / Taare Zameen Par / 心中的小星星(台)  /  每一个孩子都是特别的,8,天使保护事件始末。
导演:安德鲁·尼科尔AndrewNiccol   主演:尼古拉斯·凯奇NicolasCage/...;2005 / 美国法国 / 剧情犯罪;;,,https://movie.douban.com/subject/1419936/,战争之王 / Lord of War / 军火之王(台 / 港) ,8,做一颗让别人需要你的棋子。
导演:陆川ChuanLu   主演:多布杰Duobujie/张磊LeiZhang/亓亮QiL...;2004 / 中国大陆香港 / 剧情犯罪;;,,https://movie.douban.com/subject/1308857/,可可西里 / Kekexili: Mountain Patrol,8,坚硬的信仰。
导演:李力持Lik-ChiLee   主演:周星驰StephenChow/巩俐LiGong/陈...;1993 / 香港 / 喜剧爱情古装;;,,https://movie.douban.com/subject/1306249/,唐伯虎点秋香 / 唐伯虎點秋香 / Flirting Scholar,8,华太师是黄霑，吴镇宇四大才子之一。
导演:王家卫KarWaiWong   主演:梁朝伟TonyLeungChiuWai/张曼玉Ma...;2000 / 香港法国 / 剧情爱情;;,,https://movie.douban.com/subject/1291557/,花样年华 / 花樣年華 / In the Mood for Love,8,偷情本没有这样美。
导演:StanleyDonen/GeneKelly   主演:GeneKelly/DonaldO'Connor/...;1952 / 美国 / 喜剧歌舞爱情;;,,https://movie.douban.com/subject/1293460/,雨中曲 / Singin' in the Rain / 雨中情  /  万花嬉春,9,骨灰级歌舞片。
导演:郭柯KeGuo   主演:;2015 / 中国大陆 / 纪录片;;,,https://movie.douban.com/subject/26430107/,二十二 / Twenty Two  /  22,8,有一些东西不应该被遗忘。
导演:李·昂克里奇LeeUnkrich   主演:汤姆·汉克斯TomHanks/蒂姆·艾...;2010 / 美国 / 喜剧动画奇幻冒险;;,,https://movie.douban.com/subject/1858711/,玩具总动员3 / Toy Story 3 / 反斗奇兵3(港)  /  玩具的故事3,8,跨度十五年的欢乐与泪水。
导演:达米安·斯兹弗隆DamiánSzifron   主演:达里奥·葛兰帝内提Darío...;2014 / 阿根廷西班牙 / 剧情喜剧犯罪;;,,https://movie.douban.com/subject/24750126/,荒蛮故事 / Relatos salvajes / 蛮荒故事  /  生命中最抓狂的小事(台),8,始于荒诞，止于更荒诞。
导演:细田守MamoruHosoda   主演:仲里依纱RiisaNaka/石田卓也Takuya...;2006 / 日本 / 剧情爱情科幻动画;;,,https://movie.douban.com/subject/1937946/,穿越时空的少女 / 時をかける少女 / 跳跃吧！时空少女(台)  /  Toki o kakeru shôjo,8,爱上未来的你。 
导演:吴宇森JohnWoo   主演:周润发Yun-FatChow/张国荣LeslieCheung...;1991 / 香港 / 剧情喜剧动作犯罪;;,,https://movie.douban.com/subject/1295409/,纵横四海 / 緃横四海 / Once a Thief,8,香港浪漫主义警匪动作片的巅峰之作。
导演:克林特·伊斯特伍德ClintEastwood   主演:凯文·科斯特纳KevinCos...;1993 / 美国 / 剧情犯罪;;,,https://movie.douban.com/subject/1300992/,完美的世界 / A Perfect World / 强盗保镳,9,坏人的好总是比好人的好来得更感人。
导演:彼特·道格特PeteDocter/大卫·斯沃曼DavidSilverman   主演:约...;2001 / 美国 / 喜剧动画儿童奇幻;;,"
                                　　我们不知道，在那样的世界里住着那样一群怪物。他们长相滑稽，却必须装作狰狞。因为，在夜深的时候，他们要悄悄的出现在孩子的衣橱里，吓唬刚刚甜美睡去的宝宝。一切，只因为他们是怪物电力公司的员工，而孩子的尖叫，则是怪物王国发电的全部能量。怪物们害怕孩子，却又必须让孩子尖叫。在怪物的国度里，他们都是为全民造福的英雄。
                                    ",https://movie.douban.com/subject/1291579/,"怪兽电力公司 / Monsters, Inc. / 怪兽公司(港)  /  怪物公司",8,不要给它起名字，起了名字就有感情了。
导演:王家卫KarWaiWong   主演:张国荣LeslieCheung/张曼玉MaggieC...;1994 / 香港台湾 / 剧情动作爱情武侠古装;;,,https://movie.douban.com/subject/1292328/,东邪西毒 / 東邪西毒 / Ashes of Time,8,电影诗。
导演:克里斯托弗·诺兰ChristopherNolan   主演:盖·皮尔斯GuyPearce/...;2000 / 美国 / 犯罪剧情悬疑惊悚;;,,https://movie.douban.com/subject/1304447/,记忆碎片 / Memento / 失忆  /  记忆拼图(台),8,一个针管引发的血案。
导演:巴瑞·莱文森BarryLevinson   主演:达斯汀·霍夫曼DustinHoffman...;1988 / 美国 / 剧情;;,,https://movie.douban.com/subject/1291870/,雨人 / Rain Man / 手足情未了  /  手足情深,8,生活在自己的世界里，也可以让周围的人显得可笑和渺小。
导演:李安AngLee   主演:赵文瑄WinstonChao/郎雄SihungLung/归亚...;1993 / 台湾美国 / 剧情喜剧爱情同性家庭;;,,https://movie.douban.com/subject/1303037/,喜宴 / 囍宴 / The Wedding Banquet,8,中国家庭的喜怒哀乐忍。
导演:保罗·格林格拉斯PaulGreengrass   主演:马特·达蒙MattDamon/...;2007 / 美国德国 / 动作悬疑惊悚;;,,https://movie.douban.com/subject/1578507/,谍影重重3 / The Bourne Ultimatum / 叛谍追击3：最后通牒(港)  /  神鬼认证：最后通牒 (台),8,像吃了苏打饼一样干脆的电影。
导演:丹尼·鲍尔DannyBoyle/洛芙琳·坦丹LoveleenTandan   主演:戴夫...;2008 / 英国美国 / 剧情爱情;;,,https://movie.douban.com/subject/2209573/,贫民窟的百万富翁 / Slumdog Millionaire / 贫民百万富翁(台)  /  一百万零一夜(港),8,上帝之城+猜火车+阿甘正传+开心辞典=山寨富翁
导演:理查德·柯蒂斯RichardCurtis   主演:休·格兰特HughGrant/柯林...;2003 / 英国美国法国 / 喜剧剧情爱情;;,,https://movie.douban.com/subject/1292401/,真爱至上 / Love Actually / 爱是您，爱是我(台)  /  真的恋爱了(港),8,爱，是个动词。
导演:近藤喜文YoshifumiKondo   主演:本名阳子YoukoHonna/小林桂树K...;1995 / 日本 / 剧情爱情动画音乐;;,,https://movie.douban.com/subject/1297052/,侧耳倾听 / 耳をすませば / 心之谷  /  梦幻街少女,8,少女情怀总是诗。
导演:理查德·林克莱特RichardLinklater   主演:伊桑·霍克EthanHawke...;2004 / 美国 / 剧情爱情;;,,https://movie.douban.com/subject/1291990/,爱在日落黄昏时 / Before Sunset / 日落巴黎(港)  /  爱在日落巴黎时(台),8,九年后的重逢是世俗和责任的交叠，没了悸动和青涩，沧桑而温暖。
导演:宫崎骏HayaoMiyazaki   主演:岛本须美SumiShimamoto/松田洋治Y...;1984 / 日本 / 科幻动画奇幻冒险;;,,https://movie.douban.com/subject/1291585/,风之谷 / 風の谷のナウシカ / 风谷少女  /  Kaze no tani no Naushika,8,动画片的圣经。
导演:大卫·芬奇DavidFincher   主演:本·阿弗莱克BenAffleck/罗莎蒙...;2014 / 美国 / 剧情犯罪悬疑惊悚;;,,https://movie.douban.com/subject/21318488/,消失的爱人 / Gone Girl / 失踪的女孩  /  失踪女孩,8,年度最佳date movie。
导演:理查德·林克莱特RichardLinklater   主演:伊桑·霍克EthanHawke...;1995 / 美国奥地利瑞士 / 剧情爱情;;,,https://movie.douban.com/subject/1296339/,爱在黎明破晓前 / Before Sunrise / 情留半天(港)  /  爱在黎明破晓时(台),8,缘分是个连绵词，最美不过一瞬。
导演:詹姆斯·卡梅隆JamesCameron   主演:萨姆·沃辛顿SamWorthington...;2009 / 美国英国 / 动作科幻冒险;;,"
                                　　战斗中负伤而下身瘫痪的前海军战士杰克•萨利（萨姆•沃辛顿 Sam Worthington 饰）决定替死去的同胞哥哥来到潘多拉星操纵格蕾丝博士（西格妮•韦弗 Sigourney Weaver 饰）用人类基因与当地纳美部族基因结合创造出的 “阿凡达” 混血生物。杰克的目的是打入纳美部落，外交说服他们自愿离开世代居住的家园，从而SecFor公司可砍伐殆尽该地区的原始森林，开采地下昂贵的“不可得”矿。在探索潘多拉星的过程中，杰克遇到了纳美部落的公主娜蒂瑞（佐伊•索尔达娜 Zoe Saldana 饰），向她学习了纳美人的生存技能与对待自然的态度。与此同时，SecFor公司的经理和军方代表上校迈尔斯（史蒂芬•朗 Stephen Lang 饰）逐渐丧失耐心，决定诉诸武力驱赶纳美人……
                                    ",https://movie.douban.com/subject/1652587/,阿凡达 / Avatar / 天神下凡  /  化身,8,绝对意义上的美轮美奂。
导演:马克·赫门MarkHerman   主演:阿沙·巴特菲尔德AsaButterfield/...;2008 / 英国美国 / 剧情战争;;,,https://movie.douban.com/subject/3008247/,穿条纹睡衣的男孩 / The Boy in the Striped Pajamas / 穿条纹衣服的男孩  /  穿条纹衣的男孩,8,尽管有些不切实际的幻想，这部电影依旧是一部感人肺腑的佳作。
导演:查理·卓别林CharlesChaplin   主演:查理·卓别林CharlesChaplin...;1936 / 美国 / 喜剧剧情爱情;;,,https://movie.douban.com/subject/1294371/,"摩登时代 / Modern Times / The Masses  /  Temps modernes, Les",9,大时代中的人生，小人物的悲喜。
导演:KátiaLund/FernandoMeirelles   主演:AlexandreRodrigues/Lea...;2002 / 巴西法国 / 犯罪剧情;;,"
                                　　巴西里约热内卢的贫民窟，这里是“上帝之城”，更是魔鬼也会叹息着转身的地方。
                                    ",https://movie.douban.com/subject/1292208/,上帝之城 / Cidade de Deus / 无主之城 (港)  /  无法无天 (台),8,被上帝抛弃了的上帝之城。
导演:M·奈特·沙马兰M.NightShyamalan   主演:布鲁斯·威利斯BruceWi...;1999 / 美国 / 剧情悬疑惊悚;;,,https://movie.douban.com/subject/1297630/,第六感 / The Sixth Sense / 灵异第六感  /  鬼眼,8,深入内心的恐怖，出人意料的结局。
导演:宫崎骏HayaoMiyazaki   主演:松田洋治YôjiMatsuda/石田百合...;1997 / 日本 / 动作爱情战争动画奇幻冒险;;,,https://movie.douban.com/subject/1297359/,幽灵公主 / もののけ姫 / 魔法公主  /  幽灵少女,8,人与自然的战争史诗。
导演:姜文WenJiang   主演:夏雨YuXia/宁静JingNing/陶虹HongTao;1994 / 中国大陆香港 / 剧情;;,,https://movie.douban.com/subject/1291875/,阳光灿烂的日子 / In the Heat of the Sun,8,一场华丽的意淫。
导演:格斯·范·桑特GusVanSant   主演:马特·达蒙MattDamon/罗宾·...;1997 / 美国 / 剧情;;,,https://movie.douban.com/subject/1292656/,心灵捕手 / Good Will Hunting / 骄阳似我(港)  /  心灵捕手,8,人生中应该拥有这样的一段豁然开朗。
导演:万籁鸣LaimingWan/唐澄ChengTang   主演:邱岳峰YuefengQiu/...;1961(中国大陆)/1964(中国大陆)/1978(中国大陆)/2004(中国大陆) / 中国大陆 / 动画奇幻;;,,https://movie.douban.com/subject/1418019/,大闹天宫 / 大闹天宫 上下集  /  The Monkey King,9,经典之作，历久弥新。
导演:王家卫KarWaiWong   主演:张国荣LeslieCheung/梁朝伟TonyLeu...;1997 / 香港日本韩国 / 剧情爱情同性;;,,https://movie.douban.com/subject/1292679/,春光乍泄 / 春光乍洩 / 一起快乐  /  Happy Together,8,爱情纠缠，男女一致。
导演:姜文WenJiang   主演:姜文WenJiang/葛优YouGe/周润发Yun-F...;2010 / 中国大陆香港 / 剧情喜剧动作西部;;,,https://movie.douban.com/subject/3742360/,让子弹飞 / 让子弹飞一会儿  /  火烧云,8,你给我翻译翻译，神马叫做TMD的惊喜。
导演:亚当·艾略特AdamElliot   主演:托妮·科莱特ToniCollette/菲利...;2009 / 澳大利亚 / 剧情动画;;,"
                                　　1976年，8岁的玛丽·黛西·丁格尔（贝丝妮·惠特摩尔 Bethany Whitmore 配音）是澳大利亚墨尔本的一个小女孩，喜欢动画片“诺布利特”、甜炼乳和巧克力。玛丽的妈妈是个酒鬼，而在茶叶包装厂工作的父亲平日只喜欢制作鸟标本。孤独的玛丽没有朋友，某一天心血来潮给美国纽约市的马克思·杰瑞·霍罗威茨（菲利普·塞默·霍夫曼 Philip Seymour Hoffman 配音）写了一封信询问美国小孩从哪里来，并附上一根樱桃巧克力棒。44岁的马克思患有自闭症及肥胖，碰巧也喜欢看“诺布利特”动画片及吃巧克力。二人的笔友关系从1976年维持到1994年，期间各自经历了许多人生起伏，直到成年的玛丽（托妮·科莱特 Toni Collette 配音）终于来到纽约看望马克思……
                                    ",https://movie.douban.com/subject/3072124/,玛丽和马克思 / Mary and Max / 巧克力情缘(台)  /  同是天涯寂寞客,8,你是我最好的朋友，你是我唯一的朋友 。
导演:埃里克·布雷斯EricBress/J·麦基·格鲁伯J.MackyeGruber   主...;2004 / 美国加拿大 / 剧情悬疑科幻惊悚;;,,https://movie.douban.com/subject/1292343/,蝴蝶效应 / The Butterfly Effect / 蝴蝶效应,8,人的命运被自己瞬间的抉择改变。
导演:让-皮埃尔·热内Jean-PierreJeunet   主演:奥黛丽·塔图AudreyTau...;2001 / 法国德国 / 喜剧爱情;;,,https://movie.douban.com/subject/1292215/,天使爱美丽 / Le fabuleux destin d'Amélie Poulain / 艾蜜莉的异想世界(台)  /  天使艾米莉,8,法式小清新。 
导演:罗曼·波兰斯基RomanPolanski   主演:艾德里安·布洛迪AdrienBrod...;2002 / 法国德国英国波兰 / 剧情传记历史战争音乐;;,,https://movie.douban.com/subject/1296736/,钢琴家 / The Pianist / 战地琴声(台)  /  战地琴人,9,音乐能化解仇恨。
导演:RogerAllers/罗伯·明可夫RobMinkoff   主演:乔纳森·泰勒·托马...;1994 / 美国 / 剧情动画冒险歌舞家庭;;,,https://movie.douban.com/subject/1301753/,狮子王 / The Lion King / 狮子王3D,8,动物版《哈姆雷特》。
导演:涅提·蒂瓦里NiteshTiwari   主演:阿米尔·汗AamirKhan/法缇玛...;2016 / 印度 / 剧情传记运动家庭;;,,https://movie.douban.com/subject/26387939/,摔跤吧！爸爸 / Dangal / 我和我的冠军女儿(台)  /  打死不离3父女(港),9,你不是在为你一个人战斗，你要让千千万万的女性看到女生并不是只能相夫教子。
导演:赛尔乔·莱翁内SergioLeone   主演:罗伯特·德尼罗RobertDeNiro...;1984 / 意大利美国 / 犯罪剧情;;,,https://movie.douban.com/subject/1292262/,美国往事 / Once Upon a Time in America / 四海兄弟(台)  /  义薄云天(港),9,往事如烟，无处祭奠。
导演:李安AngLee   主演:郎雄SihungLung/杨贵媚Kuei-MeiYang/吴...;1994 / 台湾美国 / 剧情家庭;;,,https://movie.douban.com/subject/1291818/,饮食男女 / 飲食男女 / Eat Drink Man Woman,9,人生不能像做菜，把所有的料都准备好了才下锅。
导演:岩井俊二ShunjiIwai   主演:中山美穗MihoNakayama/丰川悦司Ets...;1995 / 日本 / 剧情爱情;;,,https://movie.douban.com/subject/1292220/,情书 / Love Letter / When I Close My Eyes  /  Letters of Love,8,暗恋的极致。
导演:彼得·杰克逊PeterJackson   主演:伊利亚·伍德ElijahWood/西恩...;2001 / 新西兰美国 / 剧情动作奇幻冒险;;,"
                                　　比尔博•巴金斯是100多岁的哈比人，住在故乡夏尔，生性喜欢冒险，在年轻时的一次探险经历中，他从怪物咕噜手中得到了至尊魔戒，这枚戒指是黑暗魔君索伦打造的至尊魔戒，拥有奴役世界的邪恶力量，能够统领其他几枚力量之戒，在3000年前的人类联盟和半兽人大军的战役中，联盟取得了胜利，并得到了至尊魔戒，数千年的辗转后，魔戒落到咕噜手中，被比尔博碰巧得到。
                                    ",https://movie.douban.com/subject/1291571/,指环王1：魔戒再现 / The Lord of the Rings: The Fellowship of the Ring / 魔戒首部曲：魔戒现身  /  指环王I：护戒使者,8,传说的开始。
导演:彼得·杰克逊PeterJackson   主演:伊利亚·伍德ElijahWood/西恩...;2002 / 美国新西兰 / 剧情动作奇幻冒险;;,"
                                　　第二部在延续第一部风格的同时，故事呈现出多线发展的格局，情节有了更高的观赏性。
                                    ",https://movie.douban.com/subject/1291572/,指环王2：双塔奇兵 / The Lord of the Rings: The Two Towers / 魔戒二部曲：双城奇谋  /  指环王II：双塔,9,承前启后的史诗篇章。
导演:张艺谋YimouZhang   主演:葛优YouGe/巩俐LiGong/姜武WuJiang;1994 / 中国大陆香港 / 剧情历史家庭;;,,https://movie.douban.com/subject/1292365/,活着 / 人生  /  Lifetimes,9,张艺谋最好的电影。
导演:彼得·杰克逊PeterJackson   主演:维果·莫腾森ViggoMortensen/...;2003 / 美国新西兰 / 剧情动作奇幻冒险;;,,https://movie.douban.com/subject/1291552/,指环王3：王者无敌 / The Lord of the Rings: The Return of the King / 魔戒三部曲：王者再临(台 / 港) ,9,史诗的终章。
